50.0, -50.0
50.0, -55.0
50.0, -55.0
55.0, -55.0
55.0, -55.0
55.0, -55.0
55.0, -50.0
55.0, -50.0
55.0, -45.0
50.0, -45.0
50.0, -45.0
50.0, -40.0
50.0, -40.0
50.0, -40.0
55.0, -40.0
60.0, -40.0
60.0, -40.0
60.0, -45.0
60.0, -45.0
65.0, -45.0
65.0, -45.0
65.0, -45.0
65.0, -40.0
70.0, -40.0
70.0, -40.0
75.0, -40.0
75.0, -40.0
75.0, -45.0
75.0, -45.0
75.0, -45.0
70.0, -45.0
70.0, -50.0
70.0, -50.0
75.0, -50.0
75.0, -50.0
75.0, -55.0
75.0, -55.0
75.0, -55.0
70.0, -55.0
70.0, -55.0
65.0, -55.0
65.0, -50.0
65.0, -50.0
60.0, -50.0
60.0, -50.0
60.0, -50.0
60.0, -55.0
60.0, -60.0
60.0, -60.0
60.0, -65.0
60.0, -65.0
65.0, -65.0
65.0, -65.0
65.0, -65.0
65.0, -60.0
70.0, -60.0
70.0, -60.0
75.0, -60.0
75.0, -60.0
75.0, -65.0
75.0, -65.0
75.0, -65.0
70.0, -65.0
70.0, -70.0
70.0, -70.0
75.0, -70.0
75.0, -70.0
75.0, -75.0
75.0, -75.0
75.0, -75.0
70.0, -75.0
70.0, -75.0
65.0, -75.0
65.0, -70.0
65.0, -70.0
60.0, -70.0
60.0, -70.0
60.0, -70.0
60.0, -75.0
60.0, -75.0
55.0, -75.0
50.0, -75.0
50.0, -75.0
50.0, -70.0
50.0, -70.0
50.0, -70.0
55.0, -70.0
55.0, -65.0
55.0, -65.0
55.0, -60.0
55.0, -60.0
50.0, -60.0
50.0, -60.0
50.0, -60.0
50.0, -65.0
45.0, -65.0
45.0, -65.0
45.0, -60.0
45.0, -60.0
40.0, -60.0
40.0, -60.0
40.0, -60.0
40.0, -65.0
40.0, -65.0
40.0, -70.0
45.0, -70.0
45.0, -70.0
45.0, -75.0
45.0, -75.0
45.0, -75.0
40.0, -75.0
40.0, -75.0
35.0, -75.0
35.0, -70.0
35.0, -70.0
30.0, -70.0
30.0, -70.0
30.0, -70.0
30.0, -75.0
25.0, -75.0
25.0, -75.0
20.0, -75.0
20.0, -75.0
20.0, -70.0
20.0, -70.0
20.0, -70.0
25.0, -70.0
25.0, -65.0
25.0, -65.0
20.0, -65.0
20.0, -65.0
20.0, -60.0
20.0, -60.0
20.0, -60.0
25.0, -60.0
25.0, -60.0
30.0, -60.0
30.0, -65.0
30.0, -65.0
35.0, -65.0
35.0, -65.0
35.0, -65.0
35.0, -60.0
35.0, -55.0
35.0, -55.0
30.0, -55.0
30.0, -55.0
30.0, -50.0
30.0, -50.0
30.0, -50.0
35.0, -50.0
35.0, -45.0
35.0, -45.0
